41.25, -34.81634, 0.7365078, -67.7535,0, 151.3473, 0,Shipment,-0.7071068, 0, 0
41.5, -34.34956, 0.7365078, -68.55975,0, 157.6769, 0,Shipment,-0.7071068, 0, 0
41.75, -33.91151, 0.7365078, -69.53172,0, 160.1192, 0,Shipment,-0.7071068, 0, 0
42, -33.58112, 0.7365078, -70.40333,0, 165.9625, 0,Shipment,-0.7071068, 0, 0
42.25, -33.29293, 0.7365078, -71.43058,0, 169.8742, 0,Shipment,-0.7071068, 0, 0
42.5, -33.18202, 0.7365078, -72.34315,0, 174.505, 0,Shipment,-0.7071068, 0, 0
42.75, -33.17895, 0.7365078, -73.40044,0, 177.6981, 0,Shipment,-0.7071068, 0, 0
43, -33.17841, 0.7365078, -74.40167,0, 177.6981, 0,Shipment,-0.7071068, 0, 0
43.25, -33.17839, 0.7365078, -75.39912,0, 177.6981, 0,Shipment,-0.7071068, 0, 0
43.5, -33.17841, 0.7365078, -76.39938,0, 177.6981, 0,Shipment,-0.7071068, 0, 0
43.75, -33.17842, 0.7365078, -77.39632,0, 177.2235, 0,Shipment,-0.7071068, 0, 0
44, -33.23483, 0.7365078, -78.36694,0, 166.2839, 0,Door_FR_2,-0.7071068, 0, 0
44.25, -33.05232, 0.7365078, -79.34391,0, 164.799, 0,Door_FR_2,-0.7071068, 0, 0
44.5, -32.79609, 0.7365079, -80.30563,0, 155.7634, 0,Door_FR_2,-0.7071068, 0, 0
44.75, -32.40797, 0.7365079, -81.22527,0, 150.3587, 0,Door_FL_1,-0.7071068, 0, 0
45, -31.92807, 0.7365078, -82.10129,0, 150.3587, 0,Door_FL_1,-0.7071068, 0, 0
45.25, -31.41866, 0.7365078, -82.96159,0, 140.6245, 0,Door_FL_1,-0.7071068, 0, 0
45.5, -30.81518, 0.7359993, -83.75515,0, 140.6245, 0,Door_FL_1,-0.7071068, 0, 0
45.75, -30.17671, 0.7365078, -84.29162,0, 132.5615, 0,Terrain,0, 0, 0
46, -29.51138, 0.7365078, -84.7203,0, 124.754, 0,Terrain,0, 0, 0
46.25, -28.71785, 0.7365078, -85.29182,0, 120.6269, 0,Terrain,0, 0, 0
46.5, -27.8528, 0.7365078, -85.77535,0, 92.10822, 0,Shipment,-0.7071068, 0, 0
46.75, -26.88805, 0.7365078, -85.92457,0, 87.31339, 0,Shipment,-0.7071068, 0, 0
47, -25.8932, 0.7365078, -85.90545,0, 87.31339, 0,Shipment,-0.7071068, 0, 0
47.25, -24.89125, 0.7365078, -85.86213,0, 87.31339, 0,Shipment,-0.7071068, 0, 0
47.5, -23.89272, 0.7365078, -85.81577,0, 87.31339, 0,Shipment,-0.7071068, 0, 0
47.75, -22.89764, 0.7365078, -85.76913,0, 87.31339, 0,Shipment,-0.7071068, 0, 0
48, -21.8956, 0.7365078, -85.72212,0, 87.31339, 0,Shipment,-0.7071068, 0, 0
48.25, -20.89666, 0.9360545, -85.67525,0, 87.31339, 0,Shipment,-0.7071068, 0, 0
48.5, -20.00168, 0.7365078, -85.5131,0, 87.31339, 0,Shipment,-0.7071068, 0, 0
48.75, -19.19106, 0.7365078, -85.25937,0, 87.31339, 0,Shipment,-0.7071068, 0, 0
49, -18.37794, 0.7365078, -85.00787,0, 87.31339, 0,Shipment,-0.7071068, 0, 0
49.25, -17.67401, 0.7365079, -84.64091,0, 87.31339, 0,Shipment,-0.7071068, 0, 0
49.5, -16.9185, 0.7365078, -84.24662,0, 87.31339, 0,Shipment,-0.7071068, 0, 0
49.75, -15.99976, 0.7365078, -84.11362,0, 87.31339, 0,Door_FR_2,-0.7071068, 0, 0
50, -15.00833, 0.7365078, -84.056,0, 87.31339, 0,Door_FL_1,-0.6172104, 0.345038, 0.3450381
50.25, -14.01221, 0.7365078, -84.01783,0, 90.72956, 0,Shipment,-0.7071068, 0, 0
50.5, -13.01458, 0.7365078, -84.01931,0, 90.72956, 0,Door_FL_1,-0.6172104, 0.345038, 0.3450381
50.75, -12.41933, 0.7365078, -84.02555,0, 102.1915, 0,Door_FR_2,-0.7071068, 0, 0
51, -12.3138, 0.7364947, -84.0228,0, 103.1612, 0,Door_FR_2,-0.7071068, 0, 0
51.25, -12.22441, 0.7365078, -83.69614,0, 103.6644, 0,Shipment,-0.7071068, 0, 0
51.5, -12.02366, 0.7365078, -83.3175,0, 126.7659, 0,Door_FR_2,-0.7071068, 0, 0
51.75, -11.39056, 0.7365079, -83.59222,0, 127.2538, 0,Shipment,-0.7071068, 0, 0
52, -10.55833, 0.7365078, -84.18483,0, 150.1978, 0,Shipment,-0.7071068, 0, 0
52.25, -10.00435, 0.8752652, -84.61071,0, 183.1837, 0,WC,-0.01749294, -0.0001237166, 0.9998231
52.5, -9.924882, 0.878765, -85.41942,0, 189.0443, 0,Door_BR_3,-0.7071068, 0, 0
52.75, -10.08065, 0.8787646, -86.44656,0, 206.8031, 0,Shipment,-0.7071068, 0, 0
53, -10.4319, 0.8787643, -87.30173,0, 207.7816, 0,Shipment,-0.7071068, 0, 0
53.25, -10.80198, 0.8787639, -88.03651,0, 207.7816, 0,Shipment,-0.7071068, 0, 0
53.5, -10.86196, 0.8787639, -88.15419,0, 207.7816, 0,Shipment,-0.7071068, 0, 0
53.75, -10.87001, 0.8787639, -88.16998,0, 207.7816, 0,Shipment,-0.7071068, 0, 0
54, -10.87108, 0.8787639, -88.17208,0, 207.7816, 0,Shipment,-0.7071068, 0, 0
